14
14
12
39
14
6
12
6
14
12
14
6
6
14
7
12
7
7
7
12
14
12
14
7
12
14
14
6
39
4
12
14
14
12
6
39
7
39
14
39
6
14
12
7
6
39
14
39
6
7
7
14
12
12
14
14
12
6
6
12
7
39
12
12
14
39
6
12
12
14
39
12
12
7
39
6
14
39
6
6
6
0
12
39
14
12
39
14
7
14
14
14
12
14
12
14
39
6
39
12
7
39
6
6
39
39
14
39
6
14
14
39
14
6
39
6
14
4
14
6
12
39
14
39
39
6
6
14
39
39
6
14
39
14
12
14
14
7
14
14
6
14
14
14
6
7
7
12
14
14
14
12
12
14
14
39
6
14
39
39
39
14
14
6
12
12
12
6
6
14
12
14
12
6
14
9
12
14
14
39
7
12
12
6
14
14
14
12
14
39
12
39
14
14
7
6
14
12
39
39
7
12
12
12
39
39
7
14
9
12
12
7
7
39
6
14
4
39
12
39
4
12
12
6
6
14
12
12
7
7
14
6
12
7
14
12
14
12
12
14
12
12
12
14
14
12
14
7
14
12
12
14
6
6
14
12
7
14
6
14
7
14
14
12
12
39
7
12
7
39
6
12
6
12
39
12
14
12
7
6
14
14
12
12
14
39
7
12
39
12
6
12
12
14
12
39
6
12
12
12
12
14
12
12
12
6
7
39
6
12
7
12
12
14
39
39
7
39
12
12
7
12
14
6
7
39
6
39
6
12
39
12
14
12
12
14
12
6
12
39
12
12
39
12
7
14
39
12
12
7
14
39
7
14
6
6
7
14
6
7
12
0
12
39
39
39
7
12
12
6
12
7
12
6
39
14
39
7
14
6
14
6
12
12
12
6
6
7
14
14
6
12
39
39
12
12
12
39
12
39
39
12
12
39
6
12
6
6
12
39
7
39
6
12
12
7
39
12
12
14
39
6
14
6
12
12
6
7
39
14
14
28
39
9
6
12
6
14
12
14
12
12
14
4
39
0
12
12
12
39
6
6
12
14
7
6
14
12
12
4
12
39
14
39
39
7
6
7
14
12
12
39
6
39
39
14
39
6
6
39
14
7
12
7
12
12
0
39
14
36
12
39
12
39
12
14
7
7
12
14
12
12
39
7
39
39
12
14
12
39
39
39
6
7
7
12
7
14
14
39
7
39
39
6
14
6
7
6
39
39
12
4
12
6
7
14
39
14
12
12
7
14
39
39
12
14
39
6
12
39
12
39
12
39
12
12
12
39
6
14
39
14
39
7
12
12
7
39
12
6
39
39
14
14
7
39
12
4
39
12
6
6
7
7
0
12
7
12
14
6
39
7
7
7
12
7
4
4
39
7
12
14
14
12
14
7
14
39
12
14
6
14
6
39
39
39
6
7
0
12
7
6
14
39
14
39
12
12
12
39
12
39
12
39
7
4
7
7
6
12
12
14
7
6
7
12
14
7
6
14
12
14
14
12
12
14
14
6
12
7
7
7
12
39
39
12
14
12
12
12
39
6
39
7
12
12
6
12
39
12
14
6
12
7
12
7
14
12
12
14
7
14
39
6
14
39
14
14
12
14
7
12
6
6
7
14
12
12
6
9
12
4
7
14
39
12
